age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,0,0,0,0,576,1,0,0,8,4,212,1,0,0,0,0
43,4,1,0,0,66,1,0,0,8,4,198,1,0,0,0,0
40,3,1,2,0,1970,0,0,0,8,4,579,1,0,0,0,0
42,1,0,1,0,-1,1,1,2,8,4,185,1,0,0,0,0
53,4,0,0,0,125,1,0,0,8,4,176,1,0,0,0,0
43,4,2,0,0,313,1,0,0,8,4,155,2,0,0,0,0
34,2,2,0,0,49,0,0,0,8,4,142,1,0,0,0,0
44,3,1,0,0,89,1,1,0,8,4,164,1,0,0,0,0
42,6,2,1,0,216,1,0,0,8,4,144,3,0,0,0,0
33,3,2,1,0,891,0,0,0,8,4,398,2,0,0,0,1
43,0,0,2,0,361,1,0,0,8,4,87,2,0,0,0,0
43,0,0,0,0,917,1,0,0,8,4,87,2,0,0,0,0
39,1,1,1,0,1143,1,0,0,8,4,89,6,0,0,0,0
40,3,0,0,0,-54,1,0,0,8,4,183,1,0,0,0,0
35,4,0,0,1,-182,1,0,0,8,4,270,2,0,0,0,0
59,3,0,0,0,-198,1,1,0,8,4,206,1,0,0,0,0
34,6,0,0,0,4,1,0,0,8,4,81,2,0,0,0,0
56,0,0,0,0,68,1,0,0,8,4,68,5,0,0,0,0
30,3,0,0,0,518,1,0,0,8,4,127,1,0,0,0,0
46,0,0,0,0,0,1,0,0,8,4,264,2,0,0,0,0
33,2,0,1,0,565,1,0,0,8,4,77,2,0,0,0,0
46,0,0,0,0,-70,1,0,0,8,4,219,2,0,0,0,0
38,3,0,0,0,0,1,0,0,8,4,175,2,0,0,0,0
39,4,0,0,0,800,1,0,0,8,4,241,2,0,0,0,0
41,4,2,0,0,787,1,0,0,8,4,297,2,0,0,0,0
30,4,1,0,0,268,1,0,0,8,4,226,5,0,0,0,0
55,2,1,1,0,-703,1,0,0,8,4,123,3,0,0,0,0
41,1,0,1,0,-370,1,0,0,8,4,233,2,0,0,0,0
38,1,2,3,0,488,1,0,0,8,4,238,6,0,0,0,0
39,3,0,0,0,170,1,0,0,8,4,408,2,0,0,0,0
44,3,0,0,0,1248,1,1,0,8,4,428,3,0,0,0,0
36,2,1,1,0,251,1,0,0,8,4,91,4,0,0,0,0
58,5,2,0,0,-808,1,0,0,8,4,75,4,0,0,0,0
41,3,0,0,0,549,1,0,0,8,4,326,4,0,0,0,0
36,6,0,0,0,409,1,0,0,8,4,104,2,0,0,0,0
35,3,1,0,0,0,1,0,0,8,4,376,3,0,0,0,0
34,4,2,1,0,800,1,1,0,8,4,309,2,0,0,0,0
34,0,1,0,0,551,1,0,0,8,4,347,2,0,0,0,0
59,1,0,2,0,0,1,0,0,8,4,130,1,0,0,0,0
39,1,2,2,0,516,1,0,0,8,4,207,2,0,0,0,0
27,3,1,0,0,3,1,0,0,8,4,346,2,0,0,0,0
32,0,1,0,0,541,1,0,0,8,4,202,2,0,0,0,0
41,3,0,0,0,752,0,1,0,8,4,86,4,0,0,0,0
39,4,0,0,0,0,1,0,0,8,4,503,1,0,0,0,0
52,0,0,2,0,1705,0,0,0,8,4,334,3,0,0,0,0
31,4,0,0,0,0,1,0,0,8,4,274,2,0,0,0,0
38,3,0,0,0,981,1,1,0,8,4,134,2,0,0,0,0
43,6,0,0,0,56,1,0,0,8,4,612,3,0,0,0,0
31,4,0,2,0,11,1,0,0,8,4,174,2,0,0,0,0
48,2,0,1,0,443,1,0,0,8,4,235,2,0,0,0,0
42,3,0,0,0,3104,0,0,0,8,4,144,2,0,0,0,0
34,2,0,1,0,116,0,0,0,8,4,413,2,0,0,0,0
51,1,0,1,0,257,1,0,0,8,4,129,2,0,0,0,0
34,0,0,2,0,174,1,0,0,8,4,405,3,0,0,0,0
40,4,0,2,0,170,1,1,0,8,4,361,3,0,0,0,0
51,0,0,0,0,1022,1,0,0,8,4,311,3,0,0,0,0
38,0,0,2,0,0,1,0,0,8,4,583,2,0,0,0,0
34,6,1,1,0,366,1,0,0,8,4,348,4,0,0,0,0
48,0,0,2,0,1778,1,0,2,8,4,267,3,0,0,0,0
55,0,0,0,0,1569,1,0,0,8,4,156,4,0,0,0,0
34,4,0,0,0,-85,1,0,0,8,4,129,4,0,0,0,0
36,2,0,0,0,-355,1,0,0,8,4,89,1,0,0,0,0
36,6,0,2,0,771,1,0,0,8,4,152,1,0,0,0,0
36,0,0,0,0,55,1,0,0,8,4,323,1,0,0,0,0
54,0,0,2,0,428,1,0,0,8,4,311,1,0,0,0,0
50,0,1,2,0,496,1,0,0,8,4,108,1,0,0,0,0
33,0,0,2,0,139,1,0,0,8,4,548,1,0,0,0,0
39,0,0,0,0,-405,1,0,0,8,4,177,1,0,0,0,0
34,0,0,2,0,3,1,0,2,8,4,26,1,0,0,0,0
38,0,0,2,0,1597,0,0,2,8,4,15,1,0,0,0,0
38,6,1,1,0,1612,1,0,0,8,4,423,1,0,0,0,1
37,1,1,1,0,105,1,0,0,8,4,349,1,0,0,0,0
30,0,0,0,0,514,1,0,0,11,4,102,3,0,0,0,0
45,5,2,0,0,187,1,0,0,11,4,82,2,0,0,0,0
56,1,0,2,1,-255,1,0,2,11,4,9,5,0,0,0,0
57,1,0,0,0,657,1,0,2,11,4,20,5,0,0,0,0
27,0,1,2,0,68,1,1,0,11,4,50,5,0,0,0,0
36,4,2,0,0,223,1,1,0,11,4,80,1,0,0,0,0
30,4,0,0,0,52,1,1,0,11,4,295,1,0,0,0,0
40,0,0,0,0,0,1,0,0,11,4,54,1,0,0,0,0
53,1,0,2,0,72,1,1,2,11,4,22,1,0,0,0,0
50,5,0,1,0,4,1,1,0,11,4,67,1,0,0,0,0
34,0,0,0,0,518,1,0,0,11,4,206,1,0,0,0,0
39,3,2,0,0,141,1,1,0,11,4,249,1,0,0,0,0
33,0,0,2,0,62,1,0,2,11,4,26,1,0,0,0,0
36,3,0,0,0,0,1,1,0,11,4,94,1,0,0,0,0
49,4,2,0,0,579,1,0,0,11,4,158,1,0,0,0,0
43,0,0,2,0,-423,1,1,0,11,4,457,1,0,0,0,0
34,6,0,2,0,0,1,0,0,11,4,547,1,0,0,0,0
38,0,0,0,0,625,1,1,0,11,4,210,1,0,0,0,0
42,2,0,0,0,162,1,0,0,11,4,139,1,0,0,0,0
34,4,2,0,0,1826,1,0,0,11,4,212,1,0,0,0,0
44,0,0,0,0,130,1,1,0,11,4,528,1,0,0,0,0
38,0,0,0,0,97,1,0,0,11,4,169,2,0,0,0,0
36,6,0,0,0,14,1,1,0,11,4,210,1,0,0,0,0
40,4,0,0,0,1185,1,0,0,11,4,94,1,0,0,0,0
36,1,2,1,0,803,1,0,0,11,4,143,4,0,0,0,0
45,0,0,0,0,746,1,0,0,11,4,261,1,0,0,0,0
36,4,1,0,0,198,1,0,0,11,4,496,1,0,0,0,0
52,6,2,0,0,131,1,1,0,11,4,87,1,0,0,0,0
36,0,2,2,0,666,1,0,0,11,4,285,1,0,0,0,0
39,3,1,3,0,0,1,0,0,11,4,62,1,0,0,0,0
54,6,0,0,1,401,1,0,0,11,4,341,1,0,0,0,0
33,0,0,0,0,7,1,0,2,11,4,32,5,0,0,0,0
39,4,0,0,0,-404,1,0,0,11,4,344,1,0,0,0,0
36,1,0,1,0,269,1,0,0,11,4,155,2,0,0,0,0
31,2,1,0,0,550,1,1,2,11,4,243,1,0,0,0,0
31,6,0,1,1,147,1,0,0,11,4,12,5,0,0,0,0
37,0,2,2,0,511,1,0,2,11,4,42,1,0,0,0,0
34,2,0,0,0,1075,1,0,0,11,4,460,1,0,0,0,0
47,3,0,0,0,298,1,0,0,11,4,183,1,0,0,0,0
38,0,2,0,0,158,1,0,0,11,4,242,1,0,0,0,0
39,1,0,1,0,0,1,0,0,11,4,112,1,0,0,0,0
46,0,0,2,0,-339,1,1,0,11,4,182,2,0,0,0,0
37,4,0,0,0,217,1,0,0,11,4,152,1,0,0,0,0
42,4,0,0,0,174,1,0,0,11,4,67,1,0,0,0,0
41,4,0,0,0,572,1,0,0,11,4,188,1,0,0,0,0
36,4,0,0,0,1253,1,0,0,11,4,135,2,0,0,0,0
31,4,1,0,0,166,1,0,0,11,4,227,1,0,0,0,0
47,2,2,3,0,442,1,0,0,11,4,85,1,0,0,0,0
31,0,0,0,0,457,1,0,0,11,4,236,1,0,0,0,0
32,0,0,2,0,-94,1,1,0,11,4,308,1,0,0,0,0
42,0,0,2,0,659,1,0,0,11,4,91,1,0,0,0,0
60,4,2,0,0,1608,1,0,0,11,4,186,1,0,0,0,0
59,4,0,0,0,33,1,0,0,11,4,138,1,0,0,0,0
57,0,2,0,0,311,1,0,0,11,4,200,2,0,0,0,0
35,4,0,0,0,240,1,1,0,11,4,161,2,0,0,0,0
29,0,1,0,0,9,1,0,0,11,4,262,3,0,0,0,0
36,6,0,0,0,0,1,0,0,11,4,198,1,0,0,0,0
29,0,0,0,0,0,1,0,0,11,4,116,6,0,0,0,0
33,3,0,0,0,177,1,0,0,11,4,100,1,0,0,0,0
51,0,0,0,0,3370,1,0,0,11,4,59,1,0,0,0,0
55,4,0,0,0,761,1,0,2,11,4,28,1,0,0,0,0
33,6,0,0,0,826,1,0,0,11,4,256,1,0,0,0,0
40,0,1,2,0,0,1,1,0,11,4,114,2,0,0,0,0
30,6,1,1,0,137,1,0,0,11,4,214,1,0,0,0,0
45,0,0,3,0,-72,1,0,0,11,4,306,1,0,0,0,0
41,6,1,1,0,428,1,0,0,11,4,106,1,0,0,0,0
35,0,1,0,0,41,1,0,0,11,4,14,5,0,0,0,0
40,0,0,0,0,1844,1,0,0,11,4,231,1,0,0,0,0
44,0,1,0,0,-210,1,0,0,11,4,73,4,0,0,0,0
40,3,1,0,0,208,1,1,0,11,4,204,2,0,0,0,0
40,2,1,0,0,374,1,1,0,11,4,274,1,0,0,0,0
39,4,2,0,0,-288,1,0,0,11,4,227,1,0,0,0,0
34,2,0,1,0,1611,1,0,0,11,4,490,2,0,0,0,0
42,2,1,0,0,-853,1,0,0,11,4,189,1,0,0,0,0
52,4,2,0,0,43,1,1,0,11,4,131,2,0,0,0,0
50,0,0,0,0,372,1,0,2,11,4,21,1,0,0,0,0
27,4,1,1,0,536,1,0,0,11,4,105,3,0,0,0,0
35,3,0,2,0,189,1,0,0,11,4,95,1,0,0,0,0
43,4,1,1,0,553,0,0,0,11,4,323,1,0,0,0,0
48,0,0,2,0,1080,1,0,0,11,4,197,2,0,0,0,0
41,0,0,0,0,1219,1,0,0,11,4,628,1,0,0,0,0
28,4,1,0,0,117,1,0,0,11,4,133,1,0,0,0,0
29,2,1,1,0,452,1,0,0,11,4,59,1,0,0,0,0
41,6,0,0,0,28,1,0,0,11,4,49,1,0,0,0,0
29,1,0,1,0,340,1,0,0,11,4,21,6,0,0,0,0
34,0,0,2,0,1756,1,1,0,11,4,58,1,0,0,0,0
41,0,0,2,0,595,1,0,0,11,4,54,1,0,0,0,0
40,1,0,1,0,0,0,0,0,11,4,41,1,0,0,0,0
33,6,0,2,0,451,1,0,0,11,4,327,1,0,0,0,0
48,6,2,0,0,583,1,0,0,11,4,68,1,0,0,0,0
37,6,1,0,0,0,1,0,0,11,4,125,1,0,0,0,0
24,0,1,0,0,1,1,0,0,11,4,79,2,0,0,0,0
55,1,2,3,0,0,1,0,0,11,4,29,3,0,0,0,0
45,0,2,2,0,102,1,0,0,11,4,282,1,0,0,0,0
34,4,1,0,0,-701,1,0,0,11,4,610,2,0,0,0,1
44,1,0,1,0,-1636,1,1,0,11,4,257,1,0,0,0,0
29,0,0,0,0,415,1,0,0,11,4,128,3,0,0,0,0
36,2,1,0,0,1615,1,0,0,11,4,622,1,0,0,0,0
39,6,0,0,0,266,0,0,0,11,4,102,2,0,0,0,0
29,2,1,1,0,910,1,0,0,11,4,278,1,0,0,0,0
42,2,0,0,0,613,1,0,0,11,4,432,2,0,0,0,0
41,6,0,2,0,101,1,0,0,11,4,275,1,0,0,0,0
42,2,0,0,0,679,1,0,0,11,4,146,2,0,0,0,0
46,2,0,0,0,1740,1,0,0,11,4,333,1,0,0,0,0
40,4,0,0,0,51,1,0,0,11,4,50,1,0,0,0,0
38,6,1,2,0,154,1,0,0,11,4,197,1,0,0,0,0
39,4,0,0,0,93,1,0,0,11,4,72,4,0,0,0,0
39,0,0,2,0,1506,1,0,0,11,4,299,2,0,0,0,0
59,6,0,1,0,0,1,0,0,11,4,89,1,0,0,0,0
44,1,0,0,0,491,1,1,0,11,4,40,4,0,0,0,0
53,0,0,0,0,-102,1,0,0,11,4,52,2,0,0,0,0
50,3,2,0,0,-458,1,0,0,11,4,294,2,0,0,0,0
32,0,2,0,0,-15,1,1,0,11,4,132,3,0,0,0,0
51,0,0,2,0,581,1,0,0,11,4,282,1,0,0,0,0
21,6,1,0,0,398,1,0,0,11,4,295,3,0,0,0,0
56,6,2,1,0,966,1,0,0,11,4,505,2,0,0,0,0
36,1,1,1,0,1400,1,0,0,11,4,608,3,0,0,0,1
45,0,0,2,0,456,1,0,0,11,4,255,1,0,0,0,0
41,6,0,0,0,81,1,0,0,11,4,193,1,0,0,0,0
32,6,1,0,0,-616,1,0,0,11,4,74,1,0,0,0,0
58,1,1,1,0,2,1,0,2,11,4,168,3,0,0,0,0
44,0,0,2,0,976,1,0,0,11,4,164,2,0,0,0,0
30,3,0,0,0,11,1,0,0,11,4,157,1,0,0,0,0
44,4,0,0,0,0,1,1,0,11,4,161,1,0,0,0,0
36,0,1,0,0,151,1,0,0,11,4,327,1,0,0,0,0
49,0,0,0,0,0,1,0,2,11,4,52,1,0,0,0,0
32,0,1,0,0,-84,1,0,0,11,4,426,1,0,0,0,0
32,4,1,0,0,101,1,0,0,11,4,369,1,0,0,0,0
43,4,0,0,0,216,1,1,0,11,4,129,1,0,0,0,0
42,3,1,0,0,1453,1,0,0,11,4,264,1,0,0,0,0
41,4,2,0,0,727,1,0,0,11,4,246,1,0,0,0,0
52,4,1,0,0,0,1,0,0,11,4,329,2,0,0,0,0
40,3,0,0,0,1011,1,0,0,11,4,160,2,0,0,0,0
37,4,0,0,0,812,1,1,0,11,4,184,2,0,0,0,0
46,3,1,3,0,306,1,0,0,11,4,289,5,0,0,0,0
41,4,0,0,0,1319,1,0,0,11,4,305,1,0,0,0,0
38,1,2,2,0,2064,1,0,0,11,4,296,1,0,0,0,0
42,0,0,0,0,352,1,0,0,11,4,79,3,0,0,0,0
36,0,0,0,0,779,1,0,0,11,4,240,1,0,0,0,0
34,0,0,2,0,333,1,1,0,11,4,63,1,0,0,0,0
38,0,0,2,0,759,1,0,0,11,4,57,1,0,0,0,0
53,0,2,0,0,640,1,0,0,11,4,321,2,0,0,0,0
37,0,0,3,0,83,1,0,0,11,4,161,1,0,0,0,0
30,3,0,0,0,692,1,0,0,11,4,290,1,0,0,0,0
46,0,0,0,0,-27,1,0,0,11,4,254,1,0,0,0,0
34,3,0,0,0,580,1,1,0,11,4,228,1,0,0,0,0
42,0,0,0,0,3068,1,1,0,11,4,429,2,0,0,0,0
39,4,0,0,0,-495,1,1,0,11,4,51,6,0,0,0,0
34,3,0,0,0,148,1,0,0,11,4,160,2,0,0,0,0
38,4,0,0,0,3039,1,1,0,11,4,146,2,0,0,0,0
50,6,0,0,0,533,1,0,0,11,4,171,2,0,0,0,0
29,0,1,0,0,558,1,0,0,11,4,142,1,0,0,0,0
48,6,0,0,0,0,1,0,0,11,4,430,3,0,0,0,0
50,0,0,0,0,1400,1,0,0,11,4,189,1,0,0,0,0
45,4,0,0,0,462,1,0,0,11,4,65,2,0,0,0,0
29,0,0,0,0,195,1,0,0,11,4,333,1,0,0,0,0
54,1,0,1,0,397,1,0,0,11,4,102,1,0,0,0,0
37,0,0,3,0,622,1,0,0,11,4,175,1,0,0,0,0
38,6,0,1,0,946,1,0,0,11,4,69,1,0,0,0,0
39,2,0,0,0,626,1,0,0,11,4,126,2,0,0,0,0
33,4,1,0,0,-530,1,1,2,11,4,168,5,0,0,0,0
38,0,0,0,0,1370,1,0,0,11,4,472,2,0,0,0,0
42,0,2,0,0,498,1,0,0,11,4,173,2,0,0,0,0
44,0,0,2,0,-420,1,0,0,11,4,220,2,0,0,0,0
32,0,0,2,0,0,1,0,0,11,4,130,3,0,0,0,0
47,6,2,0,0,510,1,0,0,11,4,299,3,0,0,0,0
34,4,2,0,0,-240,1,0,0,11,4,247,6,0,0,0,0
36,6,1,0,0,1806,1,0,0,11,4,111,6,0,0,0,0
37,1,0,1,0,0,1,0,0,11,4,148,2,0,0,0,0
31,6,0,1,0,425,1,0,0,11,4,96,2,0,0,0,0
38,0,0,0,0,422,1,0,0,11,4,286,3,0,0,0,0
36,0,1,0,0,1089,1,0,2,11,4,75,4,0,0,0,0
55,1,0,1,0,42,1,0,2,11,4,386,2,0,0,0,0
43,0,0,2,0,582,1,0,2,11,4,544,3,0,0,0,0
38,0,0,0,0,861,1,0,0,11,4,565,2,0,0,0,0
32,0,0,2,0,1,1,0,0,11,4,184,4,0,0,0,0
47,0,0,2,0,373,1,0,0,11,4,480,2,0,0,0,0
53,6,0,0,1,-233,1,0,0,11,4,133,3,0,0,0,0
53,0,0,0,0,248,1,0,2,11,4,193,2,0,0,0,0
36,2,0,1,0,1473,1,1,0,11,4,206,2,0,0,0,0
52,4,2,0,0,0,1,0,0,11,4,243,2,0,0,0,0
34,2,1,0,0,174,0,0,2,11,4,259,4,0,0,0,0
37,2,2,0,0,284,1,0,0,11,4,182,5,0,0,0,0
39,1,0,1,0,1362,1,0,0,11,4,447,2,0,0,0,0
46,0,2,2,0,916,1,0,0,11,4,472,2,0,0,0,0
31,0,0,2,0,240,1,1,0,11,4,254,2,0,0,0,0
30,3,1,1,0,0,1,0,0,11,4,56,3,0,0,0,0
49,3,0,0,0,1120,1,0,2,11,4,226,2,0,0,0,0
37,1,2,1,0,0,1,0,0,11,4,217,6,0,0,0,0
38,0,0,0,0,279,1,0,0,11,4,379,3,0,0,0,0
32,2,1,0,0,271,1,1,0,11,4,271,2,0,0,0,0
31,6,0,0,0,162,1,1,0,11,4,0,2,0,0,0,0
37,2,1,1,0,555,1,0,0,11,4,180,3,0,0,0,0
32,0,0,0,0,222,1,0,0,11,4,298,2,0,0,0,0
44,0,1,0,0,184,1,0,0,11,4,196,2,0,0,0,0
42,6,0,0,0,-523,1,0,0,11,4,327,2,0,0,0,0
35,0,0,2,0,202,1,1,0,11,4,72,2,0,0,0,0
31,1,0,1,0,414,1,0,0,11,4,498,2,0,0,0,0
31,2,0,0,0,467,1,0,0,11,4,171,2,0,0,0,0
42,2,0,0,0,83,1,1,0,11,4,120,2,0,0,0,0
55,6,0,2,0,468,1,0,0,11,4,214,2,0,0,0,0
27,2,1,0,0,297,0,0,0,11,4,273,5,0,0,0,0
29,0,1,0,0,309,1,0,0,11,4,471,3,0,0,0,0
31,2,1,0,0,2377,1,0,0,11,4,350,3,0,0,0,0
52,1,0,1,0,-11,1,0,0,11,4,94,4,0,0,0,0
36,4,1,0,0,2409,1,1,2,11,4,338,2,0,0,0,0
50,6,0,1,0,50,1,0,0,11,4,142,5,0,0,0,0
42,4,0,0,0,292,1,0,0,11,4,222,3,0,0,0,0
48,2,1,1,0,-551,1,0,0,11,4,168,2,0,0,0,0
41,0,0,0,0,0,1,0,0,11,4,273,3,0,0,0,0
38,0,1,2,0,0,1,0,0,11,4,284,4,0,0,0,0
56,3,2,0,0,279,1,0,0,11,4,288,2,0,0,0,0
36,3,2,0,0,543,1,0,0,11,4,66,3,0,0,0,0
35,3,1,0,0,847,1,0,0,11,4,85,2,0,0,0,0
46,4,2,0,0,124,1,1,0,12,4,81,4,0,0,0,0
33,0,0,0,0,-253,1,0,0,12,4,89,3,0,0,0,0
37,3,0,0,0,1415,1,0,0,12,4,214,2,0,0,0,0
29,1,1,1,0,0,1,0,0,12,4,116,2,0,0,0,0
46,3,0,3,0,-1092,1,0,0,12,4,75,5,0,0,0,0
27,2,1,0,0,235,1,0,0,12,4,13,5,0,0,0,0
39,4,0,0,0,2040,1,0,0,12,4,312,6,0,0,0,0
35,0,2,2,0,1077,1,0,0,12,4,25,6,0,0,0,0
55,0,0,2,0,1649,1,0,0,12,4,52,3,0,0,0,0
30,4,1,0,0,297,1,0,0,12,4,255,2,0,0,0,0
41,1,0,2,0,362,1,0,0,12,4,217,3,0,0,0,0
59,4,0,0,0,0,1,0,0,12,4,214,3,0,0,0,0
53,2,0,2,0,70,1,0,2,12,4,11,6,0,0,0,0
39,3,0,0,0,2783,1,0,0,12,4,131,2,0,0,0,0
33,5,0,2,0,171,1,0,0,12,4,304,3,0,0,0,0
36,3,2,0,0,-811,1,0,0,12,4,365,2,0,0,0,1
54,2,0,0,0,0,1,0,2,12,4,11,6,0,0,0,0
40,4,2,0,0,768,1,0,0,12,4,138,3,0,0,0,0
34,0,0,0,0,2,1,0,0,12,4,6,5,0,0,0,0
34,1,0,1,0,156,1,0,0,12,4,63,1,0,0,0,0
45,4,0,2,0,627,1,0,0,12,4,271,1,0,0,0,0
27,0,1,0,0,541,1,0,0,12,4,341,1,0,0,0,0
41,0,0,0,0,849,1,1,0,12,4,100,4,0,0,0,0
37,0,0,0,0,2364,1,0,0,12,4,40,4,0,0,0,0
41,1,1,0,0,-277,1,0,0,12,4,431,1,0,0,0,0
50,0,0,2,0,65,1,0,2,12,4,11,1,0,0,0,0
46,3,2,0,0,98,1,1,0,12,4,91,1,0,0,0,0
46,3,0,0,0,1437,1,0,0,12,4,49,1,0,0,0,0
37,1,1,1,0,1148,1,0,0,12,4,259,1,0,0,0,0
54,6,0,1,0,66,1,0,2,12,4,246,2,0,0,0,0
43,0,0,2,0,238,1,1,0,12,4,178,1,0,0,0,0
41,0,0,2,0,194,1,0,0,12,4,201,1,0,0,0,0
60,3,1,0,0,860,1,0,0,12,4,318,1,0,0,0,0
32,4,0,0,0,24,1,1,0,12,4,185,1,0,0,0,0
43,1,0,1,0,703,1,0,0,12,4,67,1,0,0,0,0
39,3,2,0,0,223,1,1,0,12,4,115,2,0,0,0,0
55,2,0,0,0,-14,1,0,0,12,4,82,4,0,0,0,0
35,4,0,0,0,211,1,0,0,12,4,187,1,0,0,0,0
42,6,2,0,0,335,1,0,0,12,4,580,1,0,0,0,1
44,1,2,1,0,2696,1,1,0,12,4,58,1,0,0,0,0
32,0,0,2,0,1176,0,0,0,12,4,104,5,0,0,0,0
36,3,0,0,0,419,1,0,2,12,4,291,5,0,0,0,0
46,1,2,0,1,2,0,0,0,12,4,115,1,0,0,0,0
29,2,0,0,0,1697,1,0,0,12,4,87,4,0,0,0,0
44,0,0,2,0,1147,1,0,0,12,4,23,1,0,0,0,0
36,0,1,0,0,168,1,0,2,12,4,52,1,0,0,0,0
40,0,0,0,0,1808,1,0,0,12,4,560,1,0,0,0,1
34,2,0,0,0,439,1,0,0,12,4,347,1,0,0,0,0
59,0,0,0,0,1635,1,0,2,12,4,48,1,0,0,0,0
32,0,0,0,0,-32,1,0,0,12,4,145,1,0,0,0,0
28,3,0,0,0,1119,1,0,0,12,4,74,1,0,0,0,0
42,0,0,0,0,88,1,0,0,12,4,53,2,0,0,0,0
39,0,0,0,0,167,1,1,0,12,4,612,1,0,0,0,1
38,0,2,0,0,-90,0,1,0,12,4,242,1,0,0,0,0
33,6,0,1,0,12,1,0,0,12,4,137,1,0,0,0,0
31,0,0,0,0,43,1,0,0,12,4,137,1,0,0,0,0
40,2,0,2,0,210,1,0,0,12,4,22,4,0,0,0,0
34,0,1,0,0,1599,1,0,0,12,4,59,3,0,0,0,0
32,2,0,0,0,-410,1,1,0,12,4,179,3,0,0,0,0
40,6,0,1,0,1729,1,0,0,12,4,85,1,0,0,0,0
31,0,0,2,0,63,1,0,0,12,4,256,1,0,0,0,0
50,6,0,2,0,289,1,0,0,12,4,300,5,0,0,0,0
39,0,0,2,0,398,1,0,0,12,4,256,1,0,0,0,0
44,0,1,0,0,25,1,0,0,12,4,244,3,0,0,0,0
39,0,0,0,0,1403,1,1,0,12,4,429,2,0,0,0,0
31,0,1,0,0,17,1,0,0,12,4,296,1,0,0,0,0
41,0,1,0,0,428,1,0,0,12,4,92,1,0,0,0,0
34,4,0,0,0,2825,1,0,0,12,4,198,1,0,0,0,0
30,0,0,0,0,90,1,0,0,12,4,232,1,0,0,0,0
29,1,0,1,0,20,1,0,0,12,4,418,1,0,0,0,0
37,0,0,0,0,103,1,0,0,12,4,153,1,0,0,0,0
41,2,1,0,0,169,1,0,0,12,4,116,2,0,0,0,0
24,0,0,0,0,1470,1,0,0,12,4,212,1,0,0,0,0
29,0,0,2,0,7,1,0,0,12,4,69,3,0,0,0,0
32,0,0,0,0,456,0,0,0,12,4,121,1,0,0,0,0
31,3,1,0,0,1801,1,0,0,12,4,306,1,0,0,0,0
30,0,1,2,0,1803,1,0,0,12,4,202,2,0,0,0,0
48,0,0,2,0,556,1,0,2,12,4,22,1,0,0,0,0
46,3,0,0,0,38,1,1,0,12,4,455,1,0,0,0,0
35,2,1,0,0,449,1,0,0,12,4,245,1,0,0,0,0
35,1,0,1,0,641,1,0,0,12,4,41,1,0,0,0,0
48,1,0,0,0,-440,1,1,0,12,4,399,1,0,0,0,0
41,0,0,0,0,10,1,0,0,12,4,179,1,0,0,0,0
30,1,1,1,0,29,1,0,0,12,4,174,1,0,0,0,0
39,4,2,0,1,-96,1,1,2,12,4,38,6,0,0,0,0
41,1,0,2,0,469,1,1,0,12,4,344,1,0,0,0,0
43,0,0,0,0,1495,1,0,0,12,4,141,1,0,0,0,0
40,0,0,2,0,-48,1,0,0,12,4,113,1,0,0,0,0
48,2,2,0,0,94,1,0,0,12,4,87,2,0,0,0,0
42,0,0,2,0,0,0,0,2,12,4,24,1,0,0,0,0
43,0,0,2,0,56,0,0,0,12,4,365,2,0,0,0,0
32,2,1,0,0,-1,1,0,0,12,4,37,1,0,0,0,0
43,0,0,0,0,1324,1,0,2,12,4,179,5,0,0,0,0
42,0,0,0,0,3,1,0,0,12,4,118,1,0,0,0,0
32,6,0,2,0,51,1,0,0,12,4,324,1,0,0,0,0
37,6,0,1,0,166,1,0,0,12,4,132,1,0,0,0,0
33,0,0,2,0,496,0,0,0,12,4,151,1,0,0,0,0
47,0,0,0,0,-337,1,1,0,12,4,366,1,0,0,0,0
46,2,2,1,0,147,1,0,0,12,4,189,1,0,0,0,0
33,0,0,0,0,798,1,0,0,12,4,337,1,0,0,0,0
25,2,0,1,0,914,1,0,0,12,4,185,2,0,0,0,0
44,6,2,1,0,134,1,0,0,12,4,78,5,0,0,0,0
30,0,0,0,0,3,1,1,0,12,4,326,2,0,0,0,0
46,1,0,1,0,125,1,0,2,12,4,81,5,0,0,0,0
48,1,0,0,0,2204,1,0,0,12,4,45,1,0,0,0,0
56,0,0,2,0,351,1,0,2,12,4,179,4,0,0,0,0
33,1,0,1,0,335,0,0,0,12,4,527,2,0,0,0,0
39,4,0,0,0,636,1,0,2,12,4,15,1,0,0,0,0
30,0,0,0,0,-529,1,0,0,12,4,416,4,0,0,0,0
22,6,1,0,0,246,1,0,2,12,4,25,1,0,0,0,0
39,1,0,1,0,266,1,1,0,12,4,251,1,0,0,0,0
48,1,0,0,0,410,1,0,0,12,4,116,1,0,0,0,0
31,4,1,0,0,-475,1,0,2,12,4,232,3,0,0,0,0
32,2,0,0,0,91,1,0,0,12,4,209,1,0,0,0,0
41,3,2,0,0,1634,1,1,0,12,4,16,5,0,0,0,0
40,0,2,0,0,-244,1,0,0,12,4,184,3,0,0,0,0
42,2,0,1,0,246,1,0,2,12,4,360,2,0,0,0,0
48,3,0,0,0,315,1,0,0,12,4,165,1,0,0,0,0
38,0,1,0,0,0,1,0,0,12,4,84,3,0,0,0,0
33,2,1,1,0,196,1,0,0,12,4,183,5,0,0,0,0
